F0(MHZ),W0(J),Q0,M,ISYM:  _2.45178E+03  _1.00000E+00  _1.91650E+04   _1   _0

  R(CM) Z(CM) ER,EZ,EF(MV/M); HR,HZ,HF(KA/M) 

            0.2          5.924      -0.002353     8.406e-005       0.002186        0.01963       -0.00877       -0.02065
            0.2          6.064      -0.001821     6.996e-005       0.001685        0.01627      -0.006862        -0.0168
            0.2          6.203      -0.001353     5.382e-005       0.001248        0.01343      -0.005173       -0.01361
            0.2          6.342     -0.0009518     3.562e-005       0.000873         0.0111      -0.003702        -0.0111
            0.2          6.482     -0.0006157     1.537e-005      0.0005608       0.009286      -0.002449      -0.009258
            0.2          6.621      -0.000345    -6.926e-006      0.0003112        0.00799      -0.001414      -0.008087
            0.2          6.761     -0.0001397    -3.127e-005      0.0001243       0.007209     -0.0005981      -0.007588
            0.2            6.9     4.162e-010    -5.767e-005     -4.81e-010       0.006945    -1.403e-008      -0.007761
            0.3           -6.9     3.946e-010    -5.382e-005    -4.226e-010       0.006705     2.663e-009      -0.007607
            0.3         -6.761      0.0001094    -3.117e-005     -0.0001109       0.006888      0.0006771      -0.007405
            0.3         -6.621      0.0002849    -9.027e-006     -0.0002802       0.007537       0.001679      -0.007869
            0.3         -6.482      0.0005267     1.261e-005      -0.000508       0.008651       0.003006      -0.008998
            0.3         -6.342      0.0008346     3.374e-005     -0.0007942        0.01023       0.004657       -0.01079
            0.3         -6.203       0.001209     5.436e-005      -0.001139        0.01228       0.006633       -0.01325
            0.3         -6.064       0.001649     7.447e-005      -0.001542        0.01479       0.008934       -0.01638
            0.3         -5.924       0.002156     9.408e-005      -0.002003        0.01777        0.01156       -0.02017
            0.3         -5.785       0.002697      0.0001007      -0.002493        0.02114        0.01425       -0.02427
            0.3         -5.645       0.003247     1.113e-005      -0.002977        0.02606        0.01638       -0.02821
            0.3         -5.506       0.004222    -6.784e-005      -0.003857        0.03442        0.02105       -0.03647
            0.3         -5.367       0.005622     -0.0001362      -0.005132        0.04621        0.02828       -0.04905
            0.3         -5.227       0.007448     -0.0001938      -0.006803        0.06145        0.03805       -0.06596
            0.3         -5.088         0.0097     -0.0002409      -0.008869        0.08013        0.05037        -0.0872
            0.3         -4.948        0.01238     -0.0002773       -0.01133         0.1023        0.06524        -0.1128
            0.3         -4.809        0.01548     -0.0003031       -0.01419         0.1278        0.08265        -0.1426
            0.3          -4.67        0.01853     -0.0003135       -0.01707         0.1559        0.09954        -0.1731
            0.3          -4.53         0.0219     -0.0002822        -0.0204          0.195         0.1165        -0.2078
            0.3         -4.391        0.02833     -0.0002163       -0.02642         0.2555           0.15        -0.2687
            0.3         -4.252        0.03782     -0.0001159       -0.03512         0.3373         0.2003         -0.356
            0.3         -4.112        0.05037     1.904e-005       -0.04652         0.4404         0.2672        -0.4696
            0.3         -3.973        0.06598      0.0001885        -0.0606         0.5649         0.3507        -0.6094
            0.3         -3.833        0.08465      0.0003925       -0.07737         0.7108         0.4509        -0.7756
            0.3         -3.694         0.1064      0.0006309       -0.09682         0.8779         0.5677        -0.9681
            0.3         -3.555         0.1281       0.000407        -0.1173           1.05         0.6861         -1.161
            0.3         -3.415         0.1563      -0.002091        -0.1448          1.305         0.8393         -1.426
            0.3         -3.276         0.2021      -0.006487        -0.1869          1.727          1.083          -1.87
            0.3         -3.136         0.2655       -0.01278        -0.2435          2.314          1.418         -2.491
            0.3         -2.997         0.3466       -0.02097        -0.3148          3.068          1.844         -3.291
            0.3         -2.858         0.4454       -0.03107        -0.4006          3.989           2.36         -4.269
            0.3         -2.718         0.5618       -0.04305         -0.501          5.075          2.968         -5.425
            0.3         -2.579         0.6959       -0.05694         -0.616          6.328          3.666         -6.759
            0.3         -2.439          0.852       -0.02578        -0.7691          7.567          4.744         -8.218
            0.3           -2.3          1.064       0.002582        -0.9809          9.388          6.355         -10.36
            0.3         -2.161          1.338       -0.05729         -1.226          12.28          8.149         -13.49
            0.3         -2.021          1.674        -0.2054         -1.505          16.25          10.13         -17.61
            0.3         -1.882          2.072        -0.4417         -1.817          21.29          12.29         -22.71
            0.3         -1.742          2.533        -0.7662         -2.163           27.4          14.63         -28.79
            0.3         -1.603          3.056         -1.179         -2.542          34.59          17.16         -35.85
